2024/10/07 19:17:35 serving http on http://127.0.0.1:56741
2024/10/07 19:17:35 serving rpc on tcp://[::]:46279
2024/10/07 19:17:35 booting test machines...
2024/10/07 19:17:35 wait for the connection from test machine...
2024/10/07 19:17:46 XXX Fuzzer command: 
/syz-fuzzer -executor=/syz-executor -name=vm-1 -arch=amd64 -manager=localhost:46279 -sandbox=none -cover=true -debug=false  -optional=slowdown=1:sandbox_arg=0:pprof_port=6060
2024/10/07 19:17:53 machine check:
failed to read the following files in the VM:
/dev/raw-gadget                             : open /dev/raw-gadget: no such file or directory

BinFmtMisc              : enabled
Comparisons             : call 0 failed with errno 38
Coverage                : enabled
DelayKcovMmap           : enabled
DevlinkPCI              : PCI device 0000:00:10.0 is not available.  (errno 2: No such file or directory).
ExtraCoverage           : enabled
Fault                   : CONFIG_FAULT_INJECTION is not enabled.  (errno 2: No such file or directory).
KCSAN                   : write(/sys/kernel/debug/kcsan, on) failed.  (errno 2: No such file or directory).
LRWPANEmulation         : netlink: failed to get family id for nl802154: No such file or directory.  netlink_query_family_id failed.  (errno 2: No such file or directory).
Leak                    : failed to write(kmemleak, "scan=off").  (errno 2: No such file or directory).
NetDevices              : enabled
NetInjection            : tun: can't open /dev/net/tun.  (errno 2: No such file or directory).
NicVF                   : PCI device 0000:00:11.0 is not available.  (errno 2: No such file or directory).
SandboxAndroid          : enabled
SandboxNamespace        : enabled
SandboxSetuid           : enabled
Swap                    : enabled
USBEmulation            : failed to chmod /dev/raw-gadget.  (errno 2: No such file or directory).
VhciInjection           : socket(AF_BLUETOOTH, SOCK_RAW, BTPROTO_HCI) failed.  (errno 97: Address family not supported by protocol).
WifiEmulation           : netlink_query_family_id failed.  (errno 2: No such file or directory).
2024/10/07 19:20:55 candidates=0 corpus=346 coverage=20333 exec total=10967 (54/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:21:05 candidates=0 corpus=353 coverage=20628 exec total=11213 (53/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:21:15 candidates=0 corpus=358 coverage=20652 exec total=11377 (51/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:21:25 candidates=0 corpus=360 coverage=20659 exec total=11460 (49/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:21:35 candidates=0 corpus=364 coverage=20670 exec total=11534 (48/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:21:45 candidates=0 corpus=367 coverage=20677 exec total=11591 (46/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:21:55 candidates=0 corpus=369 coverage=20678 exec total=11639 (44/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:22:05 candidates=0 corpus=394 coverage=21113 exec total=12352 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:22:15 candidates=0 corpus=395 coverage=21122 exec total=12387 (44/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:22:22 Hit times: 0
2024/10/07 19:22:25 candidates=0 corpus=399 coverage=21154 exec total=12538 (43/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:22:35 candidates=0 corpus=400 coverage=21158 exec total=12595 (41/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:22:45 candidates=0 corpus=401 coverage=21159 exec total=12642 (40/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:22:55 candidates=0 corpus=408 coverage=21361 exec total=12742 (39/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:23:05 candidates=0 corpus=450 coverage=22344 exec total=13897 (42/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:23:15 candidates=0 corpus=466 coverage=22421 exec total=14212 (41/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:23:25 candidates=0 corpus=500 coverage=23202 exec total=15117 (43/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:23:35 candidates=0 corpus=536 coverage=23649 exec total=16115 (44/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:23:45 candidates=0 corpus=549 coverage=23839 exec total=16988 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:23:55 candidates=0 corpus=571 coverage=23958 exec total=17838 (46/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:24:05 candidates=0 corpus=573 coverage=24084 exec total=18224 (46/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:24:15 candidates=0 corpus=580 coverage=24206 exec total=18355 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:24:25 candidates=0 corpus=583 coverage=24235 exec total=18457 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:24:27 Hit times: 0
2024/10/07 19:24:35 candidates=0 corpus=590 coverage=24292 exec total=18581 (44/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:24:45 candidates=0 corpus=593 coverage=24344 exec total=18639 (43/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:24:55 candidates=0 corpus=596 coverage=24351 exec total=18691 (42/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:25:05 candidates=0 corpus=587 coverage=24351 exec total=18767 (41/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:25:15 candidates=0 corpus=590 coverage=24406 exec total=19327 (42/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:25:25 candidates=0 corpus=610 coverage=24542 exec total=20144 (42/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:25:35 candidates=0 corpus=616 coverage=24551 exec total=20342 (42/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:25:45 candidates=0 corpus=623 coverage=24693 exec total=20497 (41/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:25:55 candidates=0 corpus=652 coverage=24967 exec total=21114 (42/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:26:05 candidates=0 corpus=682 coverage=25267 exec total=21936 (43/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:26:15 candidates=0 corpus=708 coverage=25557 exec total=22552 (43/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:26:25 candidates=0 corpus=714 coverage=25590 exec total=22711 (42/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:26:35 candidates=0 corpus=755 coverage=25854 exec total=23670 (43/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:26:45 candidates=0 corpus=759 coverage=25960 exec total=23945 (43/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:26:55 candidates=0 corpus=760 coverage=25967 exec total=23991 (42/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:27:05 candidates=0 corpus=753 coverage=26449 exec total=24032 (42/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:27:15 candidates=0 corpus=766 coverage=26790 exec total=24422 (42/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:27:25 candidates=0 corpus=767 coverage=26811 exec total=24470 (41/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:27:35 candidates=0 corpus=767 coverage=26811 exec total=24511 (40/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:27:45 candidates=0 corpus=768 coverage=26812 exec total=24559 (40/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:27:55 candidates=0 corpus=768 coverage=26812 exec total=24603 (39/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:28:05 candidates=0 corpus=769 coverage=26812 exec total=24651 (39/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:28:15 candidates=0 corpus=769 coverage=26812 exec total=24697 (38/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:28:25 candidates=0 corpus=770 coverage=26817 exec total=24744 (38/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:28:35 candidates=0 corpus=770 coverage=26817 exec total=24791 (37/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:28:45 candidates=0 corpus=771 coverage=27019 exec total=24835 (37/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:28:55 candidates=0 corpus=773 coverage=27019 exec total=24883 (36/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:29:05 candidates=0 corpus=776 coverage=27102 exec total=24931 (36/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:29:15 candidates=0 corpus=776 coverage=27102 exec total=24979 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:29:25 candidates=0 corpus=776 coverage=27105 exec total=25023 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:29:35 candidates=0 corpus=778 coverage=27118 exec total=25059 (34/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:29:45 candidates=0 corpus=778 coverage=27118 exec total=25081 (34/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:29:51 Hit times: 0
2024/10/07 19:29:55 candidates=0 corpus=779 coverage=27118 exec total=25103 (33/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:30:05 candidates=0 corpus=775 coverage=27118 exec total=25151 (33/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:30:15 candidates=0 corpus=777 coverage=27123 exec total=25199 (33/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:30:25 candidates=0 corpus=778 coverage=27135 exec total=25243 (32/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:30:35 candidates=0 corpus=779 coverage=27161 exec total=25283 (32/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:30:45 candidates=0 corpus=781 coverage=27162 exec total=25308 (32/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:30:55 candidates=0 corpus=781 coverage=27163 exec total=25337 (31/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:31:05 candidates=0 corpus=782 coverage=27167 exec total=25367 (31/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:31:15 candidates=0 corpus=782 coverage=27167 exec total=25399 (30/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:31:25 candidates=0 corpus=784 coverage=27170 exec total=25442 (30/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:31:35 candidates=0 corpus=787 coverage=27194 exec total=25486 (30/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:31:45 candidates=0 corpus=788 coverage=27194 exec total=25529 (30/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:31:55 candidates=0 corpus=788 coverage=27194 exec total=25573 (29/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:32:05 candidates=0 corpus=789 coverage=27195 exec total=25621 (29/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:32:15 candidates=0 corpus=789 coverage=27195 exec total=25665 (29/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:32:25 candidates=0 corpus=790 coverage=27196 exec total=25712 (28/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:32:35 candidates=0 corpus=792 coverage=27202 exec total=25752 (28/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:32:45 candidates=0 corpus=793 coverage=27205 exec total=25796 (28/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:32:55 candidates=0 corpus=795 coverage=27228 exec total=25836 (28/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:33:05 candidates=0 corpus=796 coverage=27228 exec total=25884 (27/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:33:15 candidates=0 corpus=796 coverage=27228 exec total=25928 (27/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:33:25 candidates=0 corpus=798 coverage=27230 exec total=25976 (27/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:33:35 candidates=0 corpus=798 coverage=27230 exec total=26020 (27/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:33:45 candidates=0 corpus=800 coverage=27240 exec total=26048 (26/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:33:55 candidates=0 corpus=801 coverage=27245 exec total=26096 (26/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:34:05 candidates=0 corpus=794 coverage=27245 exec total=26140 (26/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:34:15 candidates=0 corpus=798 coverage=27277 exec total=26188 (26/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:34:25 candidates=0 corpus=798 coverage=27277 exec total=26232 (25/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:34:35 candidates=0 corpus=800 coverage=27283 exec total=26280 (25/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:34:45 candidates=0 corpus=800 coverage=27283 exec total=26324 (25/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:34:55 candidates=0 corpus=803 coverage=27327 exec total=26368 (25/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:35:05 candidates=0 corpus=803 coverage=27327 exec total=26400 (25/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:35:15 candidates=0 corpus=804 coverage=27327 exec total=26443 (24/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:35:25 candidates=0 corpus=807 coverage=27378 exec total=26491 (24/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:35:35 candidates=0 corpus=808 coverage=27382 exec total=26539 (24/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:35:45 candidates=0 corpus=810 coverage=27399 exec total=26587 (24/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:35:55 candidates=0 corpus=811 coverage=27407 exec total=26615 (24/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:36:05 candidates=0 corpus=811 coverage=27407 exec total=26663 (24/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:36:15 candidates=0 corpus=811 coverage=27407 exec total=26711 (23/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:36:25 candidates=0 corpus=812 coverage=27512 exec total=26757 (23/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:36:35 candidates=0 corpus=813 coverage=27514 exec total=26801 (23/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:36:45 candidates=0 corpus=814 coverage=27515 exec total=26849 (23/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:36:55 candidates=0 corpus=815 coverage=27516 exec total=26881 (23/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:37:05 candidates=0 corpus=815 coverage=27516 exec total=26933 (23/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:37:15 candidates=0 corpus=815 coverage=27516 exec total=26976 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:37:25 candidates=0 corpus=816 coverage=27599 exec total=27020 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:37:35 candidates=0 corpus=817 coverage=27599 exec total=27051 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:37:45 candidates=0 corpus=818 coverage=27606 exec total=27090 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:37:55 candidates=0 corpus=822 coverage=27673 exec total=27158 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:38:05 candidates=0 corpus=823 coverage=27709 exec total=27244 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:38:15 candidates=0 corpus=827 coverage=27734 exec total=27292 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:38:25 candidates=0 corpus=828 coverage=27738 exec total=27329 (21/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:38:35 candidates=0 corpus=832 coverage=27769 exec total=27415 (21/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:38:45 candidates=0 corpus=843 coverage=27825 exec total=27698 (21/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:38:55 candidates=0 corpus=867 coverage=28148 exec total=28408 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:39:05 candidates=0 corpus=880 coverage=28198 exec total=28923 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:39:15 candidates=0 corpus=882 coverage=28218 exec total=28995 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:39:25 candidates=0 corpus=882 coverage=28218 exec total=29039 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:39:35 candidates=0 corpus=923 coverage=28997 exec total=29723 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:39:45 candidates=0 corpus=938 coverage=29239 exec total=30099 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:39:55 candidates=0 corpus=956 coverage=29321 exec total=30594 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:40:05 candidates=0 corpus=955 coverage=29394 exec total=30810 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:40:15 candidates=0 corpus=956 coverage=29398 exec total=30857 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:40:25 candidates=0 corpus=959 coverage=29410 exec total=30911 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:40:35 candidates=0 corpus=961 coverage=29422 exec total=30987 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:40:45 candidates=0 corpus=962 coverage=29422 exec total=31043 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:40:55 candidates=0 corpus=963 coverage=29424 exec total=31102 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:41:00 Hit times: 0
2024/10/07 19:41:05 candidates=0 corpus=971 coverage=29467 exec total=31405 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:41:15 candidates=0 corpus=974 coverage=29477 exec total=31537 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:41:25 candidates=0 corpus=990 coverage=29608 exec total=32195 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:41:35 candidates=0 corpus=997 coverage=29660 exec total=32453 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:41:45 candidates=0 corpus=999 coverage=29677 exec total=32537 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:41:55 candidates=0 corpus=1016 coverage=29810 exec total=32751 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:42:05 candidates=0 corpus=1007 coverage=29810 exec total=32803 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:42:15 candidates=0 corpus=1013 coverage=29919 exec total=32955 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:42:25 candidates=0 corpus=1013 coverage=29919 exec total=32980 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:42:35 candidates=0 corpus=1013 coverage=29919 exec total=32996 (21/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:42:45 candidates=0 corpus=1013 coverage=29919 exec total=33013 (21/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:42:55 candidates=0 corpus=1020 coverage=29936 exec total=33100 (21/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:43:05 candidates=0 corpus=1021 coverage=29948 exec total=33187 (21/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:43:15 candidates=0 corpus=1023 coverage=29950 exec total=33226 (21/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:43:25 candidates=0 corpus=1023 coverage=29950 exec total=33270 (21/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:43:35 candidates=0 corpus=1028 coverage=29974 exec total=33389 (21/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:43:45 candidates=0 corpus=1050 coverage=30072 exec total=33989 (21/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:43:55 candidates=0 corpus=1067 coverage=30154 exec total=34456 (21/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:44:05 candidates=0 corpus=1084 coverage=30254 exec total=35116 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:44:15 candidates=0 corpus=1103 coverage=30427 exec total=35571 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:44:25 candidates=0 corpus=1107 coverage=30428 exec total=35718 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:44:35 candidates=0 corpus=1131 coverage=30710 exec total=36245 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:44:45 candidates=0 corpus=1134 coverage=30724 exec total=36271 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:44:55 candidates=0 corpus=1140 coverage=30745 exec total=36341 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:45:05 candidates=0 corpus=1155 coverage=30940 exec total=36985 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:45:15 candidates=0 corpus=1157 coverage=31090 exec total=37061 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:45:25 candidates=0 corpus=1161 coverage=31093 exec total=37134 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:45:35 candidates=0 corpus=1163 coverage=31097 exec total=37184 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:45:45 candidates=0 corpus=1182 coverage=31333 exec total=37667 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:45:53 Hit times: 0
2024/10/07 19:45:55 candidates=0 corpus=1194 coverage=31390 exec total=38006 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:46:05 candidates=0 corpus=1206 coverage=31446 exec total=38641 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:46:15 candidates=0 corpus=1217 coverage=31537 exec total=38897 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:46:25 candidates=0 corpus=1219 coverage=31541 exec total=38948 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:46:35 candidates=0 corpus=1220 coverage=31544 exec total=39006 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:46:45 candidates=0 corpus=1224 coverage=31570 exec total=39075 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:46:55 candidates=0 corpus=1239 coverage=31635 exec total=39425 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:47:05 candidates=0 corpus=1248 coverage=31729 exec total=39756 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:47:15 candidates=0 corpus=1266 coverage=31787 exec total=40304 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:47:25 candidates=0 corpus=1266 coverage=31787 exec total=40333 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:47:35 candidates=0 corpus=1266 coverage=31787 exec total=40368 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:47:45 candidates=0 corpus=1266 coverage=31787 exec total=40392 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:47:55 candidates=0 corpus=1266 coverage=31787 exec total=40435 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:48:05 candidates=0 corpus=1266 coverage=31787 exec total=40474 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:48:15 candidates=0 corpus=1266 coverage=31787 exec total=40540 (22/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:48:25 candidates=0 corpus=1266 coverage=31787 exec total=40586 (21/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:48:35 candidates=0 corpus=1267 coverage=31961 exec total=40642 (21/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:48:45 candidates=0 corpus=1268 coverage=31991 exec total=40684 (21/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:48:55 candidates=0 corpus=1268 coverage=31991 exec total=40726 (21/sec) fuzzing VMs=1 reproducing=0 
2024/10/07 19:49:05 candidates=0 corpus=1268 coverage=31991 exec total=40748 (21/sec) fuzzing VMs=1 reproducing=0 
